Country;Central bank discount rate(%) ;
;;
Albania ;"$NA (31 December 2013 est.) 
4% (31 December 2012 est.) ";"$NA (31 December 2013 est.) 
4"
;;#VALUE!
Algeria ;"4% (31 December 2010 est.) 
4% (31 December 2009 est.) ";4
;;#VALUE!
Angola ;"$NA (31 December 2010 est.) 
30% (31 December 2009 est.) ";"$NA (31 December 2010 est.) 
30"
;;#VALUE!
Anguilla ;"6.5% (31 December 2010 est.) 
6.5% (31 December 2009 est.) ";6.5
;;#VALUE!
Antigua and Barbuda ;"6.5% (31 December 2010 est.) 
6.5% (31 December 2009 est.) ";6.5
;;#VALUE!
Argentina ;NA% ;NA
;;#VALUE!
Armenia ;"$NA (11 January 2012) 
7.25% (2 December 2008) 
note: this is the Refinancing Rate, the key monetary policy instrument of the Armenian National Bank ";"$NA (11 January 2012) 
7.25"
;;#VALUE!
Aruba ;"1% (31 December 2010 est.) 
3% (31 December 2009 est.) ";1
;;#VALUE!
Australia ;"3% (February 2013 est.) 
4.35% (31 December 2010 est.) 
note: this is the Reserve Bank of Australia's ""cash rate target,"" or policy rate ";3
;;#VALUE!
Azerbaijan ;"5% (31 December 2012 est.) 
5.25% (31 December 2011 est.) 
note: this is the Refinancing Rate, the key policy rate for the National Bank of Azerbaijan ";5
;;#VALUE!
Bahamas, The ;"4.5% (1 January 2014 est.) 
4.5% (31 December 2012 est.) ";4.5
;;#VALUE!
Bangladesh ;"5% (31 December 2010 est.) 
5% (31 December 2009 est.) ";5
;;#VALUE!
Barbados ;"7% (31 December 2010 est.) 
7% (31 December 2009 est.) ";7
;;#VALUE!
Belarus ;"10.5% (31 December 2010 est.) 
13.5% (31 December 2009 est.) ";10.5
;;#VALUE!
Belgium ;"0.75% (31 December 2013) 
1.5% (31 December 2010) 
note: this is the European Central Bank's rate on the marginal lending facility, which offers overnight credit to banks in the euro area ";0.75
;;#VALUE!
Belize ;"18% (31 December 2010 est.) 
12% (31 December 2009 est.) ";18
;;#VALUE!
Benin ;"4.25% (31 December 2010 est.) 
4.25% (31 December 2009 est.) ";4.25
;;#VALUE!
Bhutan ;NA% ;NA
;;#VALUE!
Bolivia ;"4.5% (31 December 2013 est.) 
4% (31 december 2012 est.) ";4.5
;;#VALUE!
Botswana ;"9.5% (31 December 2010 est.) 
10% (31 December 2009 est.) ";9.5
;;#VALUE!
Brazil ;"10% (31 December 2013 est.) 
11% (31 December 2011 est.) ";10
;;#VALUE!
Bulgaria ;"$NA (31 December 2012 est.) 
0.22% (31 December 2011 est.) 
note: Bulgarian National Bank (BNB) has had no independent monetary policy since the introduction of the Currency Board regime in 1997; this is BNB's base interest rate ";"$NA (31 December 2012 est.) 
0.22"
;;#VALUE!
Burkina Faso ;"4.25% (31 December 2010 est.) 
4.25% (31 December 2009 est.) ";4.25
;;#VALUE!
Burma ;"9.95% (31 December 2010 est.) 
12% (31 December 2009 est.) ";9.95
;;#VALUE!
Burundi ;"11.25% (31 December 2010 est.) 
10% (31 December 2009 est.) ";11.25
;;#VALUE!
Cabo Verde ;"7.5% (31 December 2010 est.) 
7.5% (31 December 2009 est.) ";7.5
;;#VALUE!
Cambodia ;"NA% (31 December 2012) 
5.25% (31 December 2007) ";NA
;;#VALUE!
Cameroon ;4.25% (31 December 2009 est.) ;4.25
;;#VALUE!
Canada ;"1% (31 December 2010 est.) 
0.25% (31 December 2009 est.) ";1
;;#VALUE!
Central African Republic ;"4.25% (31 December 2009) 
4.75% (31 December 2008) ";4.25
;;#VALUE!
Chad ;"4.25% (31 December 2009) 
4.75% (31 December 2008) ";4.25
;;#VALUE!
Chile ;"3.12% (31 December 2010 est.) 
0.5% (31 December 2009 est.) ";3.12
;;#VALUE!
China ;"2.25% (31 December 2013 est.) 
2.25% (31 December 2012 est.) ";2.25
;;#VALUE!
Colombia ;"4.75% (31 December 2011) 
5% (31 December 2010) ";4.75
;;#VALUE!
Comoros ;"1.93% (31 December 2010 est.) 
2.21% (31 December 2009 est.) ";1.93
;;#VALUE!
Congo, Democratic Republic of the ;"4% (31 December 2012 est.) 
20% (31 December 2011 est.) ";4
;;#VALUE!
Congo, Republic of the ;"4.25% (31 December 2009) 
4.75% (31 December 2008) ";4.25
;;#VALUE!
Costa Rica ;"$NA (31 December 2010 est.) 
23% (31 December 2009 est.) ";"$NA (31 December 2010 est.) 
23"
;;#VALUE!
