Country;Taxes and other revenues(% of GDP) ;
;;
Afghanistan ;11.3% of GDP (2012 est.) ;11.3
;;#VALUE!
Albania ;24% of GDP (2013 est.) ;24
;;#VALUE!
Algeria ;37.3% of GDP (2013 est.) ;37.3
;;#VALUE!
American Samoa ;33.6% of GDP (2007) ;33.6
;;#VALUE!
Andorra ;21.4% of GDP (2012) ;21.4
;;#VALUE!
Angola ;42.5% of GDP (2013 est.) ;42.5
;;#VALUE!
Anguilla ;39.6% of GDP (2012 est.) ;39.6
;;#VALUE!
Antigua and Barbuda ;19.6% of GDP (2012 est.) ;19.6
;;#VALUE!
Argentina ;26.8% of GDP (2013 est.) ;26.8
;;#VALUE!
Armenia ;25.6% of GDP (2013 est.) ;25.6
;;#VALUE!
Aruba ;24.8% of GDP (2013 est.) ;24.8
;;#VALUE!
Australia ;33.2% of GDP (2013 est.) ;33.2
;;#VALUE!
Austria ;47.9% of GDP (2013 est.) ;47.9
;;#VALUE!
Azerbaijan ;36.3% of GDP (2013 est.) ;36.3
;;#VALUE!
Bahamas, The ;16.8% of GDP (2012 est.) ;16.8
;;#VALUE!
Bahrain ;28.7% of GDP (2013 est.) ;28.7
;;#VALUE!
Bangladesh ;12.3% of GDP (2013 est.) ;12.3
;;#VALUE!
Barbados ;27% of GDP (2013 est.) ;27
;;#VALUE!
Belarus ;38.5% of GDP (2013 est.) ;38.5
;;#VALUE!
Belgium ;47.7% of GDP (2013 est.) ;47.7
;;#VALUE!
Belize ;25.1% of GDP (2013 est.) ;25.1
;;#VALUE!
Benin ;20.5% of GDP (2013 est.) ;20.5
;;#VALUE!
Bermuda ;17.4% of GDP (FY11/12 est.) ;17.4
;;#VALUE!
Bhutan ;27.6% of GDP (2013 est.) ;27.6
;;#VALUE!
Bolivia ;48.8% of GDP (2013 est.) ;48.8
;;#VALUE!
Bosnia and Herzegovina ;40.8% of GDP (2013 est.) ;40.8
;;#VALUE!
Botswana ;32.4% of GDP (2013 est.) ;32.4
;;#VALUE!
Brazil ;38.9% of GDP (2013 est.) ;38.9
;;#VALUE!
British Virgin Islands ;27.4% of GDP (2013 est.) ;27.4
;;#VALUE!
Brunei ;42.2% of GDP (2013 est.) ;42.2
;;#VALUE!
Bulgaria ;35% of GDP (2013 est.) ;35
;;#VALUE!
Burkina Faso ;23.4% of GDP (2013 est.) ;23.4
;;#VALUE!
Burma ;4.1% of GDP (2013 est.) ;4.1
;;#VALUE!
Burundi ;28.7% of GDP (2013 est.) ;28.7
;;#VALUE!
Cabo Verde ;21.2% of GDP (2013 est.) ;21.2
;;#VALUE!
Cambodia ;17.2% of GDP (2013 est.) ;17.2
;;#VALUE!
Cameroon ;18.3% of GDP (2013 est.) ;18.3
;;#VALUE!
Canada ;37.7% of GDP (2013 est.) ;37.7
;;#VALUE!
Cayman Islands ;31.1% of GDP (2013 est.) ;31.1
;;#VALUE!
Central African Republic ;9.1% of GDP (2013 est.) ;9.1
;;#VALUE!
Chad ;20.3% of GDP (2013 est.) ;20.3
;;#VALUE!
Chile ;20.8% of GDP (2013 est.) ;20.8
;;#VALUE!
China ;19.4% of GDP (2013 est.) ;19.4
;;#VALUE!
Colombia ;29.1% of GDP (2012 est.) ;29.1
;;#VALUE!
Comoros ;25.8% of GDP (2013 est.) ;25.8
;;#VALUE!
Congo, Democratic Republic of the ;31.3% of GDP (2013 est.) ;31.3
;;#VALUE!
Congo, Republic of the ;46.4% of GDP (2013 est.) ;46.4
;;#VALUE!
Cook Islands ;38.7% of GDP (FY05/06) ;38.7
;;#VALUE!
Costa Rica ;14.8% of GDP (2013 est.) ;14.8
;;#VALUE!
Cote d'Ivoire ;20.2% of GDP (2013 est.) ;20.2
;;#VALUE!
Croatia ;36.9% of GDP (2013 est.) ;36.9
;;#VALUE!
Cuba ;65.9% of GDP (2013 est.) ;65.9
;;#VALUE!
Curacao ;16.6% of GDP (2012 est.) ;16.6
;;#VALUE!
Cyprus ;40.4% of GDP (2013 est.) ;40.4
;;#VALUE!
Czech Republic ;28.6% of GDP (2013 est.) ;28.6
;;#VALUE!
Denmark ;55.9% of GDP (2013 est.) ;55.9
;;#VALUE!
Djibouti ;35.1% of GDP (2013 est.) ;35.1
;;#VALUE!
Dominica ;29.9% of GDP (2013 est.) ;29.9
;;#VALUE!
Dominican Republic ;15.2% of GDP (2013 est.) ;15.2
;;#VALUE!
Ecuador ;40.5% of GDP (2013 est.) ;40.5
;;#VALUE!
Egypt ;17.4% of GDP (2013 est.) ;17.4
;;#VALUE!
El Salvador ;19% of GDP (2013 est.) ;19
;;#VALUE!
Equatorial Guinea ;40% of GDP (2013 est.) ;40
;;#VALUE!
Eritrea ;28.2% of GDP (2013 est.) ;28.2
;;#VALUE!
Estonia ;35% of GDP (2013 est.) ;35
;;#VALUE!
Ethiopia ;14.2% of GDP (2013 est.) ;14.2
;;#VALUE!
Falkland Islands (Islas Malvinas) ;40.8% of GDP (FY09/10) ;40.8
;;#VALUE!
Faroe Islands ;44.2% of GDP (2010 est.) ;44.2
;;#VALUE!
Fiji ;25.7% of GDP (2013 est.) ;25.7
;;#VALUE!
Finland ;53.7% of GDP (2013 est.) ;53.7
;;#VALUE!
France ;51.5% of GDP (2013 est.) ;51.5
;;#VALUE!
French Polynesia ;15.3% of GDP (1999) ;15.3
;;#VALUE!
Gabon ;25.2% of GDP (2013 est.) ;25.2
;;#VALUE!
Gambia, The ;25.6% of GDP (2013 est.) ;25.6
;;#VALUE!
Georgia ;30.3% of GDP (2013 est.) ;30.3
;;#VALUE!
Germany ;45.3% of GDP (2013 est.) ;45.3
;;#VALUE!
Ghana ;23.2% of GDP (2013 est.) ;23.2
;;#VALUE!
Gibraltar ;43% of GDP (2008 est.) ;43
;;#VALUE!
Greece ;43.7% of GDP (2013 est.) ;43.7
;;#VALUE!
Greenland ;79.6% of GDP (2010) ;79.6
;;#VALUE!
Grenada ;20.1% of GDP (2012 est.) ;20.1
;;#VALUE!
Guam ;20.5% of GDP (FY10/11 est.) ;20.5
;;#VALUE!
Guatemala ;11.9% of GDP (2013 est.) ;11.9
;;#VALUE!
Guernsey ;20.6% of GDP (2005) ;20.6
;;#VALUE!
Guinea ;23% of GDP (2013 est.) ;23
;;#VALUE!
Guinea-Bissau ;16.1% of GDP (2013 est.) ;16.1
;;#VALUE!
Guyana ;25.1% of GDP (2013 est.) ;25.1
;;#VALUE!
Haiti ;24% of GDP (2013 est.) ;24
;;#VALUE!
Honduras ;16.5% of GDP (2013 est.) ;16.5
;;#VALUE!
Hong Kong ;21.2% of GDP (2013 est.) ;21.2
;;#VALUE!
Hungary ;47.7% of GDP (2013 est.) ;47.7
;;#VALUE!
Iceland ;42.7% of GDP (2013 est.) ;42.7
;;#VALUE!
India ;10.3% of GDP (2013 est.) ;10.3
;;#VALUE!
Indonesia ;15.8% of GDP (2013 est.) ;15.8
;;#VALUE!
Iran ;11.6% of GDP (2013 est.) ;11.6
;;#VALUE!
Iraq ;44.9% of GDP (2013 est.) ;44.9
;;#VALUE!
Ireland ;34.1% of GDP (2013 est.) ;34.1
;;#VALUE!
Isle of Man ;23.7% of GDP (FY05/06 est.) ;23.7
;;#VALUE!
Israel ;40.2% of GDP (2013 est.) ;40.2
;;#VALUE!
Italy ;47.6% of GDP (2013 est.) ;47.6
;;#VALUE!
Jamaica ;26.6% of GDP (2013 est.) ;26.6
;;#VALUE!
Japan ;34.7% of GDP (2013 est.) ;34.7
;;#VALUE!
Jersey ;16.3% of GDP (2005) ;16.3
;;#VALUE!
Jordan ;20.2% of GDP (2013 est.) ;20.2
;;#VALUE!
Kazakhstan ;19.5% of GDP (2013 est.) ;19.5
;;#VALUE!
Kenya ;17.4% of GDP (2013 est.) ;17.4
;;#VALUE!
Kiribati ;32.1% of GDP (2010 est.) ;32.1
;;#VALUE!
Korea, North ;"11.4% of GDP 
note: excludes earnings from state-operated enterprises (2007 est.) ";11.4
;;#VALUE!
Korea, South ;24.7% of GDP (2013 est.) ;24.7
;;#VALUE!
Kosovo ;26.8% of GDP (2013 est.) ;26.8
;;#VALUE!
Kuwait ;63.6% of GDP (2013 est.) ;63.6
;;#VALUE!
Kyrgyzstan ;29.4% of GDP (2013 est.) ;29.4
;;#VALUE!
Laos ;24.6% of GDP (2013 est.) ;24.6
;;#VALUE!
Latvia ;35.9% of GDP (2013 est.) ;35.9
;;#VALUE!
Lebanon ;21.8% of GDP (2013 est.) ;21.8
;;#VALUE!
Lesotho ;59.5% of GDP (2013 est.) ;59.5
;;#VALUE!
Liberia ;23.5% of GDP (2013 est.) ;23.5
;;#VALUE!
Libya ;58.6% of GDP (2013 est.) ;58.6
;;#VALUE!
Liechtenstein ;25.2% of GDP (2011 est.) ;25.2
;;#VALUE!
Lithuania ;31% of GDP (2013 est.) ;31
;;#VALUE!
Luxembourg ;39.5% of GDP (2013 est.) ;39.5
;;#VALUE!
Macau ;37.6% of GDP (2013 est.) ;37.6
;;#VALUE!
Macedonia ;30.6% of GDP (2013 est.) ;30.6
;;#VALUE!
Madagascar ;20.1% of GDP (2013 est.) ;20.1
;;#VALUE!
Malawi ;36.6% of GDP (2013 est.) ;36.6
;;#VALUE!
Malaysia ;21% of GDP (2013 est.) ;21
;;#VALUE!
Maldives ;28.1% of GDP (2012 est.) ;28.1
;;#VALUE!
Mali ;25.2% of GDP (2013 est.) ;25.2
;;#VALUE!
Malta ;50.8% of GDP (2013 est.) ;50.8
;;#VALUE!
Marshall Islands ;54.6% of GDP (FY09 est.) ;54.6
;;#VALUE!
Mauritania ;40.1% of GDP (2013 est.) ;40.1
;;#VALUE!
Mauritius ;21.1% of GDP (2013 est.) ;21.1
;;#VALUE!
