Country;Military expenditures(% of GDP) ;
;;
Afghanistan ;1.9% of GDP (2009) ;1.9
;;#VALUE!
Albania ;1.49% of GDP (2005 est.) ;1.49
;;#VALUE!
Algeria ;3.3% of GDP (2006) ;3.3
;;#VALUE!
Angola ;3.6% of GDP (2009) ;3.6
;;#VALUE!
Antigua and Barbuda ;0.5% of GDP (2009) ;0.5
;;#VALUE!
Argentina ;0.8% of GDP (2009) ;0.8
;;#VALUE!
Armenia ;2.8% of GDP (2010) ;2.8
;;#VALUE!
Australia ;3% of GDP (2009) ;3
;;#VALUE!
Austria ;0.8% of GDP (2009) ;0.8
;;#VALUE!
Azerbaijan ;2.6% of GDP (2005 est.) ;2.6
;;#VALUE!
Bahamas, The ;0.7% of GDP (2009) ;0.7
;;#VALUE!
Bahrain ;4.5% of GDP (2006) ;4.5
;;#VALUE!
Bangladesh ;1.3% of GDP (2009) ;1.3
;;#VALUE!
Barbados ;0.8% of GDP (2009) ;0.8
;;#VALUE!
Belarus ;1.4% of GDP (2005 est.) ;1.4
;;#VALUE!
Belgium ;1.3% of GDP (2005 est.) ;1.3
;;#VALUE!
Belize ;1.4% of GDP (2009) ;1.4
;;#VALUE!
Benin ;1% of GDP (2009) ;1
;;#VALUE!
Bermuda ;0.11% of GDP (2005 est.) ;0.11
;;#VALUE!
Bhutan ;1% of GDP (2005 est.) ;1
;;#VALUE!
Bolivia ;1.3% of GDP (2009) ;1.3
;;#VALUE!
Bosnia and Herzegovina ;4.5% of GDP (2005 est.) ;4.5
;;#VALUE!
Botswana ;3.3% of GDP (2006) ;3.3
;;#VALUE!
Brazil ;1.7% of GDP (2009) ;1.7
;;#VALUE!
Brunei ;4.5% of GDP (2006) ;4.5
;;#VALUE!
Bulgaria ;2.6% of GDP (2005 est.) ;2.6
;;#VALUE!
Burkina Faso ;1.2% of GDP (2006) ;1.2
;;#VALUE!
Burma ;2.1% of GDP (2005 est.) ;2.1
;;#VALUE!
Burundi ;5.9% of GDP (2006 est.) ;5.9
;;#VALUE!
Cambodia ;3% of GDP (2005 est.) ;3
;;#VALUE!
Cameroon ;1.3% of GDP (2009) ;1.3
;;#VALUE!
Canada ;1.1% of GDP (2005 est.) ;1.1
;;#VALUE!
Cape Verde ;0.5% of GDP (2009) ;0.5
;;#VALUE!
Central African Republic ;0.9% of GDP (2009) ;0.9
;;#VALUE!
Chad ;1.7% of GDP (2009) ;1.7
;;#VALUE!
Chile ;2.7% of GDP (2006) ;2.7
;;#VALUE!
China ;4.3% of GDP (2006) ;4.3
;;#VALUE!
Colombia ;3.4% of GDP (2005 est.) ;3.4
;;#VALUE!
Comoros ;2.8% of GDP (2006) ;2.8
;;#VALUE!
Congo, Democratic Republic of the ;2.5% of GDP (2006) ;2.5
;;#VALUE!
Congo, Republic of the ;0.9% of GDP (2009) ;0.9
;;#VALUE!
Costa Rica ;0.6% of GDP (2009) ;0.6
;;#VALUE!
Cote d'Ivoire ;1.5% of GDP (2009) ;1.5
;;#VALUE!
Croatia ;2.39% of GDP (2005 est.) ;2.39
;;#VALUE!
Cuba ;3.8% of GDP (2006 est.) ;3.8
;;#VALUE!
Cyprus ;3.8% of GDP (2005 est.) (U) ;3.8
;;#VALUE!
